user_id,package_id,rating,rating_date
USR0294,PKG0035,3,2025-07-08
USR0175,PKG0059,4,2024-06-29
USR0154,PKG0052,2,2024-12-16
USR0182,PKG0045,3,2025-01-18
USR0179,PKG0033,4,2024-10-01
USR0003,PKG0032,3,2024-09-14
USR0184,PKG0009,3,2024-07-05
USR0368,PKG0034,5,2025-06-20
USR0285,PKG0053,3,2025-02-06
USR0296,PKG0046,2,2025-04-16
USR0234,PKG0040,5,2025-08-30
USR0086,PKG0030,4,2025-02-07
USR0029,PKG0043,4,2024-07-19
USR0231,PKG0052,4,2024-05-23
USR0345,PKG0030,3,2024-12-27
USR0093,PKG0056,3,2025-09-18
USR0372,PKG0037,3,2024-10-28
USR0239,PKG0032,4,2024-07-09
USR0335,PKG0033,4,2025-10-15
USR0105,PKG0056,2,2024-09-09
USR0076,PKG0057,4,2025-10-11
USR0161,PKG0030,2,2024-05-16
USR0138,PKG0029,4,2025-11-30
USR0378,PKG0041,2,2025-06-29
USR0153,PKG0060,3,2025-08-12
USR0294,PKG0014,4,2024-10-02
USR0264,PKG0059,3,2025-02-04
USR0230,PKG0044,3,2024-08-15
USR0319,PKG0009,4,2024-07-18
USR0127,PKG0005,4,2025-07-13
USR0369,PKG0028,5,2025-08-09
USR0231,PKG0046,3,2024-04-15
USR0165,PKG0053,3,2024-12-14
USR0368,PKG0017,4,2025-02-18
USR0083,PKG0023,5,2024-06-17
USR0309,PKG0023,4,2024-09-23
USR0238,PKG0011,3,2024-03-22
USR0053,PKG0020,5,2025-12-01
USR0377,PKG0022,3,2025-11-27
USR0193,PKG0022,3,2024-12-01
USR0072,PKG0035,4,2024-07-10
USR0089,PKG0032,3,2025-06-29
USR0091,PKG0020,5,2024-12-11
USR0342,PKG0021,5,2025-05-09
USR0115,PKG0050,4,2024-07-01
USR0057,PKG0042,5,2024-12-17
USR0071,PKG0033,4,2025-02-02
USR0169,PKG0003,3,2024-06-20
USR0026,PKG0013,2,2025-08-12
USR0255,PKG0018,4,2024-06-24
USR0031,PKG0002,4,2025-02-17
USR0064,PKG0035,4,2025-08-26
USR0377,PKG0008,5,2024-08-14
USR0373,PKG0020,5,2024-08-15
USR0375,PKG0048,4,2024-12-17
USR0241,PKG0027,4,2025-06-26
USR0068,PKG0047,3,2025-09-14
USR0059,PKG0031,4,2025-01-13
USR0371,PKG0043,2,2024-04-14
USR0268,PKG0020,4,2024-08-16
USR0213,PKG0049,2,2025-05-31
USR0382,PKG0037,4,2024-04-18
USR0130,PKG0022,5,2025-07-27
USR0335,PKG0008,4,2025-02-04
USR0247,PKG0006,4,2025-01-13
USR0167,PKG0031,5,2025-01-09
USR0281,PKG0006,4,2024-01-27
USR0357,PKG0054,3,2025-10-23
USR0014,PKG0032,2,2025-05-16
USR0285,PKG0024,2,2025-06-15
USR0376,PKG0045,3,2024-09-26
USR0261,PKG0051,3,2025-01-30
USR0142,PKG0001,4,2025-07-26
USR0210,PKG0014,4,2024-11-28
USR0301,PKG0024,4,2024-01-17
USR0316,PKG0034,5,2025-09-16
USR0197,PKG0016,3,2024-11-24
USR0309,PKG0006,4,2025-05-14
USR0004,PKG0059,3,2025-11-27
USR0392,PKG0060,5,2024-10-21
USR0018,PKG0025,3,2024-09-24
USR0261,PKG0047,3,2024-08-17
USR0359,PKG0012,4,2024-01-08
USR0139,PKG0029,4,2024-07-17
USR0319,PKG0052,4,2024-11-09
USR0151,PKG0047,4,2025-10-05
USR0242,PKG0056,5,2025-09-30
USR0301,PKG0008,4,2024-05-02
USR0393,PKG0041,3,2025-11-22
USR0275,PKG0035,5,2025-06-08
USR0093,PKG0005,2,2025-08-13
USR0040,PKG0020,4,2024-03-17
USR0222,PKG0019,5,2024-04-25
USR0091,PKG0015,5,2025-05-07
USR0033,PKG0033,3,2025-09-05
USR0275,PKG0011,3,2025-05-10
USR0062,PKG0014,4,2024-06-17
USR0258,PKG0019,3,2024-02-18
USR0259,PKG0013,4,2024-07-22
USR0263,PKG0038,3,2025-06-18
USR0233,PKG0011,4,2024-12-07
USR0365,PKG0002,4,2025-08-18
USR0062,PKG0045,3,2024-08-29
USR0184,PKG0051,4,2024-10-02
USR0344,PKG0037,2,2024-02-08
USR0009,PKG0044,3,2024-03-29
USR0217,PKG0052,3,2025-01-07
USR0209,PKG0044,3,2024-08-03
USR0342,PKG0026,5,2025-02-07
USR0108,PKG0048,4,2024-11-10
USR0058,PKG0027,5,2024-03-31
USR0394,PKG0006,5,2024-11-29
USR0035,PKG0022,3,2024-10-27
USR0081,PKG0021,4,2025-04-09
USR0067,PKG0023,2,2024-04-20
USR0207,PKG0055,5,2024-11-30
USR0198,PKG0011,4,2024-12-01
USR0164,PKG0054,3,2024-07-26
USR0350,PKG0060,4,2024-04-19
USR0017,PKG0015,5,2024-08-09
USR0095,PKG0035,4,2024-06-26
USR0228,PKG0014,3,2025-01-09
USR0129,PKG0030,4,2025-09-26
USR0250,PKG0034,5,2024-08-07
USR0327,PKG0060,3,2025-03-05
USR0119,PKG0020,4,2025-05-02
USR0059,PKG0051,3,2025-06-21
USR0291,PKG0010,3,2024-04-09
USR0152,PKG0025,4,2024-08-31
USR0048,PKG0052,5,2025-03-12
USR0276,PKG0025,4,2025-04-03
USR0071,PKG0009,5,2024-11-20
USR0044,PKG0043,4,2024-02-16
USR0047,PKG0017,5,2024-01-17
USR0067,PKG0027,4,2025-09-27
USR0264,PKG0052,4,2024-09-29
USR0291,PKG0006,5,2024-06-02
USR0135,PKG0010,3,2025-10-20
USR0350,PKG0029,4,2024-04-21
USR0364,PKG0013,2,2024-10-17
USR0360,PKG0041,3,2024-03-30
USR0310,PKG0054,3,2024-02-06
USR0361,PKG0004,4,2024-12-28
USR0273,PKG0025,4,2024-06-30
USR0039,PKG0042,3,2025-04-12
USR0338,PKG0030,3,2025-01-27
USR0092,PKG0052,5,2025-09-22
USR0127,PKG0051,3,2025-06-25
USR0071,PKG0017,5,2024-05-04
USR0238,PKG0034,4,2025-08-28
USR0304,PKG0059,2,2025-06-20
USR0220,PKG0018,2,2025-04-29
USR0272,PKG0037,4,2025-07-28
USR0153,PKG0009,3,2024-03-02
USR0348,PKG0046,3,2025-09-11
USR0104,PKG0001,5,2024-05-14
USR0096,PKG0049,4,2025-05-04
USR0260,PKG0006,5,2024-01-07
USR0117,PKG0033,4,2024-10-05
USR0211,PKG0058,3,2025-01-04
USR0205,PKG0005,3,2024-05-12
USR0155,PKG0045,3,2024-08-28
USR0331,PKG0003,2,2025-06-10
USR0085,PKG0010,3,2025-06-23
USR0340,PKG0001,4,2025-07-25
USR0321,PKG0054,5,2024-12-22
USR0291,PKG0005,2,2025-02-15
USR0067,PKG0048,4,2024-06-15
USR0077,PKG0015,3,2024-05-20
USR0195,PKG0012,5,2024-12-04
USR0037,PKG0022,4,2025-07-24
USR0009,PKG0029,3,2025-03-14
USR0377,PKG0042,5,2025-03-02
USR0037,PKG0014,3,2024-02-29
USR0253,PKG0029,4,2024-11-28
USR0315,PKG0028,2,2025-08-20
USR0344,PKG0013,5,2025-06-02
USR0003,PKG0047,3,2025-03-01
USR0395,PKG0039,3,2025-04-05
USR0024,PKG0039,5,2025-07-05
USR0199,PKG0048,5,2025-03-28
USR0253,PKG0018,2,2024-10-13
USR0069,PKG0006,5,2024-11-01
USR0236,PKG0034,5,2024-06-20
USR0192,PKG0029,5,2024-05-21
USR0134,PKG0037,4,2025-05-19
USR0221,PKG0018,3,2024-12-11
USR0345,PKG0018,4,2025-06-06
USR0278,PKG0044,4,2024-12-11
USR0371,PKG0032,4,2025-11-16
USR0222,PKG0005,2,2024-10-13
USR0235,PKG0060,5,2025-07-08
USR0315,PKG0032,4,2025-10-09
USR0255,PKG0022,5,2024-12-13
USR0124,PKG0014,5,2025-08-25
USR0078,PKG0008,4,2025-03-08
USR0119,PKG0028,4,2025-01-07
USR0165,PKG0007,4,2024-11-20
USR0297,PKG0014,2,2025-09-20
USR0090,PKG0029,3,2024-10-21
USR0215,PKG0044,3,2024-07-01
USR0205,PKG0043,3,2025-05-29
USR0371,PKG0060,4,2024-05-11
USR0387,PKG0048,4,2024-11-07
USR0211,PKG0001,3,2025-09-21
USR0114,PKG0014,5,2024-05-01
USR0263,PKG0002,3,2024-03-25
USR0383,PKG0051,3,2025-03-14
USR0185,PKG0005,5,2024-12-06
USR0345,PKG0010,4,2024-01-27
USR0042,PKG0033,3,2024-05-19
USR0295,PKG0004,4,2024-01-07
USR0360,PKG0040,3,2024-02-10
USR0281,PKG0023,4,2024-02-13
USR0031,PKG0042,4,2024-06-08
USR0011,PKG0017,5,2024-11-10
USR0371,PKG0014,3,2025-01-16
USR0327,PKG0028,3,2025-10-16
USR0069,PKG0024,3,2024-08-23
USR0388,PKG0048,5,2025-08-23
USR0323,PKG0015,3,2025-10-24
USR0299,PKG0032,3,2024-08-25
USR0271,PKG0040,3,2024-03-15
USR0254,PKG0030,3,2024-08-30
USR0147,PKG0042,4,2024-05-14
USR0336,PKG0008,4,2025-10-20
USR0238,PKG0016,4,2024-04-28
USR0246,PKG0053,5,2024-11-29
USR0208,PKG0047,4,2024-11-20
USR0186,PKG0054,4,2024-03-11
USR0028,PKG0039,3,2024-08-01
USR0135,PKG0040,2,2024-01-06
USR0012,PKG0014,2,2024-11-27
USR0065,PKG0052,3,2024-12-14
USR0357,PKG0028,5,2025-05-07
USR0340,PKG0048,4,2024-02-04
USR0345,PKG0020,4,2025-06-18
USR0241,PKG0001,5,2024-07-27
USR0330,PKG0035,1,2025-10-10
USR0058,PKG0013,4,2025-10-10
USR0347,PKG0004,5,2025-03-11
USR0155,PKG0056,4,2025-07-22
USR0286,PKG0057,5,2024-07-05
USR0095,PKG0056,5,2025-11-29
USR0185,PKG0029,4,2024-04-12
USR0093,PKG0051,3,2024-10-17
USR0228,PKG0019,3,2024-11-06
USR0166,PKG0022,3,2024-10-18
USR0068,PKG0031,3,2025-06-16
USR0265,PKG0038,5,2025-06-21
USR0256,PKG0019,2,2025-09-23
USR0141,PKG0022,3,2025-01-27
USR0273,PKG0034,2,2025-01-30
USR0187,PKG0019,3,2025-08-23
USR0261,PKG0001,4,2025-09-26
USR0235,PKG0052,3,2025-05-17
USR0077,PKG0004,4,2024-05-27
USR0173,PKG0032,3,2025-05-26
USR0123,PKG0043,4,2024-08-15
USR0091,PKG0001,4,2025-03-09
USR0056,PKG0045,3,2025-04-04
USR0049,PKG0007,4,2025-10-14
USR0048,PKG0041,5,2025-03-27
USR0254,PKG0057,5,2024-10-26
USR0097,PKG0059,2,2025-10-20
USR0181,PKG0032,5,2025-02-27
USR0226,PKG0036,5,2024-06-02
USR0175,PKG0022,5,2024-01-07
USR0189,PKG0004,4,2024-05-12
USR0051,PKG0049,5,2025-01-10
USR0273,PKG0060,3,2025-06-11
USR0205,PKG0023,4,2024-06-20
USR0128,PKG0005,3,2025-01-12
USR0389,PKG0032,4,2024-10-21
USR0050,PKG0053,3,2024-08-02
USR0169,PKG0020,2,2024-03-12
USR0050,PKG0008,3,2025-06-22
USR0199,PKG0049,3,2024-08-11
USR0149,PKG0015,4,2024-06-26
USR0307,PKG0025,4,2025-07-10
USR0046,PKG0024,4,2024-04-18
USR0140,PKG0011,4,2024-05-16
USR0154,PKG0006,4,2024-07-13
USR0023,PKG0058,4,2024-03-05
USR0334,PKG0002,4,2024-05-09
USR0348,PKG0033,3,2024-07-23
USR0268,PKG0051,4,2025-09-13
USR0381,PKG0051,5,2024-05-26
USR0106,PKG0019,4,2025-10-22
USR0149,PKG0040,4,2024-01-08
USR0381,PKG0043,4,2025-10-03
USR0072,PKG0016,2,2024-11-08
USR0083,PKG0044,4,2025-10-01
USR0119,PKG0057,3,2024-04-04
USR0018,PKG0044,5,2024-03-01
USR0007,PKG0056,4,2025-01-21
USR0163,PKG0045,3,2024-01-09
USR0163,PKG0024,5,2024-04-02
USR0166,PKG0014,2,2025-06-16
USR0336,PKG0060,3,2024-09-07
USR0108,PKG0015,3,2025-03-01
USR0321,PKG0049,4,2024-09-25
USR0204,PKG0040,2,2025-05-16
USR0188,PKG0037,3,2024-06-12
USR0271,PKG0021,4,2024-07-27
USR0295,PKG0001,4,2025-07-20
USR0111,PKG0011,3,2025-04-19
USR0197,PKG0056,3,2024-12-19
USR0018,PKG0011,4,2024-01-25
USR0296,PKG0009,4,2025-06-29
USR0040,PKG0049,2,2024-06-18
USR0266,PKG0059,4,2025-04-27
USR0225,PKG0044,5,2025-02-17
USR0058,PKG0052,3,2025-06-15
USR0168,PKG0035,4,2024-03-30
USR0248,PKG0008,5,2025-11-12
USR0040,PKG0053,1,2025-04-11
USR0221,PKG0017,5,2024-06-30
USR0277,PKG0037,5,2024-07-04
USR0288,PKG0058,3,2024-12-24
USR0213,PKG0012,5,2025-05-06
USR0109,PKG0037,4,2025-04-20
USR0145,PKG0056,4,2024-11-24
USR0045,PKG0006,4,2024-09-23
USR0055,PKG0037,2,2025-01-06
USR0034,PKG0042,5,2025-07-29
USR0101,PKG0020,4,2025-10-04
USR0225,PKG0058,2,2024-09-29
USR0077,PKG0056,3,2025-05-10
USR0371,PKG0058,4,2024-05-18
USR0306,PKG0011,4,2025-01-23
USR0146,PKG0009,4,2024-06-07
USR0377,PKG0004,3,2025-08-07
USR0318,PKG0048,4,2024-02-03
USR0368,PKG0013,2,2024-11-29
USR0168,PKG0017,3,2024-05-25
USR0337,PKG0018,4,2025-09-25
USR0314,PKG0005,4,2024-04-02
USR0100,PKG0047,3,2025-06-07
USR0041,PKG0006,3,2025-11-16
USR0116,PKG0020,4,2025-04-09
USR0262,PKG0011,5,2025-01-26
USR0309,PKG0059,4,2025-11-04
USR0344,PKG0059,3,2025-07-21
USR0138,PKG0056,5,2024-09-03
USR0377,PKG0005,5,2024-04-14
USR0049,PKG0015,4,2025-02-05
USR0327,PKG0020,4,2024-02-24
USR0270,PKG0017,2,2025-07-16
USR0151,PKG0055,2,2024-07-05
USR0067,PKG0044,4,2025-03-26
USR0188,PKG0004,5,2024-05-03
USR0028,PKG0058,2,2025-10-22
USR0171,PKG0060,4,2025-04-25
USR0164,PKG0026,4,2024-06-28
USR0026,PKG0055,3,2024-03-05
USR0306,PKG0047,3,2025-04-13
USR0353,PKG0010,4,2024-08-08
USR0241,PKG0036,4,2024-07-22
USR0110,PKG0017,4,2025-03-29
USR0316,PKG0023,2,2024-08-10
USR0299,PKG0033,4,2025-08-01
USR0340,PKG0030,4,2025-11-02
USR0097,PKG0015,4,2025-08-19
USR0119,PKG0037,4,2024-07-09
USR0143,PKG0060,5,2024-01-30
USR0288,PKG0057,4,2024-11-29
USR0044,PKG0049,5,2024-07-05
USR0288,PKG0045,4,2024-06-25
USR0376,PKG0041,5,2024-06-07
USR0291,PKG0056,4,2025-08-13
USR0334,PKG0053,4,2025-08-03
USR0290,PKG0039,5,2025-09-21
USR0060,PKG0017,4,2024-08-07
USR0139,PKG0037,4,2025-02-25
USR0383,PKG0032,4,2024-06-24
USR0338,PKG0014,4,2024-04-13
USR0338,PKG0007,4,2025-03-13
USR0297,PKG0020,4,2024-11-30
USR0151,PKG0031,3,2025-11-04
USR0003,PKG0003,4,2025-08-22
USR0373,PKG0014,3,2024-03-18
USR0179,PKG0015,5,2025-10-17
USR0113,PKG0001,3,2024-11-06
USR0005,PKG0029,4,2024-08-29
USR0396,PKG0044,2,2025-07-20
USR0016,PKG0013,4,2025-07-17
USR0265,PKG0030,2,2024-05-27
USR0346,PKG0036,4,2024-08-30
USR0076,PKG0056,4,2024-06-19
USR0210,PKG0041,5,2024-11-28
USR0251,PKG0052,4,2025-10-30
USR0165,PKG0024,5,2025-01-07
USR0072,PKG0032,4,2024-09-07
USR0192,PKG0042,5,2025-08-14
USR0017,PKG0045,5,2025-07-07
USR0063,PKG0037,5,2024-07-27
USR0191,PKG0017,5,2024-11-23
USR0157,PKG0017,3,2025-07-23
USR0267,PKG0039,3,2024-11-11
USR0256,PKG0018,2,2024-09-30
USR0372,PKG0011,4,2025-03-03
USR0022,PKG0028,5,2024-05-05
USR0263,PKG0042,3,2025-05-15
